Building_ID,Setting,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,VUS-Recall,VUS-Precision,VUS-F,Accuracy,Precision,Recall,F-score,AUC-ROC,PR-AUC
1,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.35555555555555557,0.35555555555555557,0.28070175438596456,0.2580645161290322,0.428443677767,0.313134195280751,0.8002372873662045,0.4501215973910619,0.9894965592176748,0.6153846153846154,0.25,0.35555555555555557,0.6361419017955294,0.09981368052473147
41,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.05652759084791386,0.05652759084791386,0.053215077605321306,0.0313889615485221,0.5680765157485452,0.9563272620292569,0.19591484736065035,0.31401914916631873,0.746106483158276,0.03,0.4883720930232558,0.05652759084791386,0.3692609134623612,0.011067276655062575
55,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8765432098765432,0.8765432098765432,0.8765432098765428,0.4,0.9414774758512051,1.0,0.8287511516373411,0.9057820812231392,0.9927562477363274,0.7802197802197802,1.0,0.8765432098765432,0.7579873291795381,0.1434357022815954
69,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.06561797752808989,0.06561797752808989,0.06564502229382885,0.041638232177222706,0.6797201812541003,0.9988216870608526,0.360884869913475,0.5067784200273563,0.24701195219123506,0.034032634032634033,0.9125,0.06561797752808989,0.1778254382693025,0.016674758021940093
79,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.34285714285714286,0.34285714285714286,0.51063829787234,0.42857142857142866,0.5325305808179102,0.22147864036108747,0.8136911663831091,0.34818402315447955,0.9833393697935531,0.8,0.21818181818181817,0.34285714285714286,0.49346905865752866,0.03705213150563591
82,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.4117647058823529,0.4117647058823529,0.2772277227722769,0.21705426356589147,0.4727899296904931,0.3123933396058617,0.958622109413003,0.4712195071172723,0.9855124954726548,0.8235294117647058,0.27450980392156865,0.4117647058823529,0.6281962231387019,0.038757999136830146
91,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.56,0.56,0.49645390070921935,0.4761904761904762,0.6586292977108958,0.5025821541196058,0.7726077554918245,0.6089762730680275,0.9960159362549801,0.7,0.4666666666666667,0.56,0.8349356639961156,0.32843452454381156
107,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.48169014084507045,0.48169014084507045,0.4615384615384611,0.11689926765234213,0.8248394193484908,0.9987594174728222,0.5792729300912286,0.7260108634685876,0.8667149583484245,0.32142857142857145,0.9606741573033708,0.48169014084507045,0.6004754509824393,0.10245179576030186
108,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.80625,0.80625,0.6944818304172269,0.5454545454545455,0.701441036318239,0.6985170716871,0.9581287357782661,0.8079808094291765,0.977544367982615,0.9555555555555556,0.6972972972972973,0.80625,0.7977631358066141,0.43484717947605145
111,anomaly_detection_LEAD_KANAD_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.7984496124031008,0.7984496124031008,0.7999999999999995,0.8,0.7999999999999995,0.6645161290322608,1.0,0.7984496124031024,0.9811662441144513,1.0,0.6645161290322581,0.7984496124031008,0.7103186195627955,0.6195707275447576
