Building_ID,Setting,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,VUS-Recall,VUS-Precision,VUS-F,Accuracy,Precision,Recall,F-score,AUC-ROC,PR-AUC
1,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.3157894736842105,0.3157894736842105,0.3076923076923074,0.3076923076923077,0.3076923076923074,0.1875,1.0,0.3157894736842108,0.9905831220572257,1.0,0.1875,0.3157894736842105,0.6928362037376328,0.145366506559625
41,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.4854368932038835,0.4854368932038835,0.3448275862068961,0.25,0.492703458145604,0.6454409958799574,0.4850746404585299,0.5538310635777424,0.9808040565012677,0.4166666666666667,0.5813953488372093,0.4854368932038835,0.7102178414360764,0.06000770003817194
55,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8606060606060606,0.8606060606060606,0.8606060606060602,0.3125,0.9386556248961533,1.0,0.7932294246938889,0.8845941273609279,0.9916696848967765,0.7553191489361702,1.0,0.8606060606060606,0.6882873448871669,0.08476695732841677
69,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.2112676056338028,0.2112676056338028,0.21089630931458675,0.07816479902846012,0.720435950729884,0.9991566209724562,0.3832746628599562,0.5354523522457293,0.7971749366171677,0.11904761904761904,0.9375,0.2112676056338028,0.6406704587840358,0.038192230717347356
79,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.5135135135135135,0.5135135135135135,0.6666666666666662,0.6666666666666666,0.6666666666666662,0.3454545454545444,1.0,0.5135135135135147,0.9869612459253894,1.0,0.34545454545454546,0.5135135135135135,0.7525969226634415,0.21297344256290476
82,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.24880382775119617,0.24880382775119617,0.24761904761904724,0.043223773075191346,0.7492336804591377,0.9060932192996121,0.44191115602746717,0.5906621674090488,0.9431365447301703,0.16455696202531644,0.5098039215686274,0.24880382775119617,0.6322407929961652,0.0367250532873461
91,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.5,0.5,0.46601941747572767,0.4444444444444445,0.689152132726213,0.6860491655561094,0.6848365937716443,0.6848027947004492,0.9942049981890619,0.47058823529411764,0.5333333333333333,0.5,0.6913085700412721,0.16952107628524055
107,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9373297002724795,0.9373297002724795,0.8616754801001943,0.6650381679389312,0.8776999779003227,0.9711147403361159,0.9188854863762421,0.9442779816840968,0.9916696848967765,0.91005291005291,0.9662921348314607,0.9373297002724795,0.5811137645886892,0.15878012578134562
108,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8256880733944955,0.8256880733944955,0.8241129339946579,0.8301219306178017,0.8401984414760841,0.7528775813882727,0.9990811629080883,0.8586787671265876,0.9793553060485332,0.9507042253521126,0.7297297297297297,0.8256880733944955,0.7278726708074533,0.32507713004801586
111,anomaly_detection_LEAD_Pyraformer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8122605363984674,0.8122605363984674,0.9090909090909085,0.9090909090909091,0.9090909090909085,0.6838709677419378,1.0,0.8122605363984686,0.9822528069540022,1.0,0.6838709677419355,0.8122605363984674,0.7447825118213551,0.6174950836368539
