Building_ID,Setting,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,VUS-Recall,VUS-Precision,VUS-F,Accuracy,Precision,Recall,F-score,AUC-ROC,PR-AUC
1,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.12408759124087591,0.12408759124087591,0.11990595611285242,0.17911366434140338,0.7160970620645238,0.9849444283726111,0.5292634054115,0.6690737096366655,0.913074972835929,0.07024793388429752,0.53125,0.12408759124087591,0.6722700622938805,0.02379586437935033
41,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.14018691588785046,0.14018691588785046,0.10050251256281359,0.04395604395604396,0.4096094828884677,0.6017772441535423,0.19862740972533233,0.2964788482118879,0.9333574791742122,0.08771929824561403,0.3488372093023256,0.14018691588785046,0.38396906069784553,0.01249315605906913
79,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.5135135135135135,0.5135135135135135,0.6666666666666662,0.6666666666666666,0.6666666666666662,0.3454545454545444,1.0,0.5135135135135147,0.9869612459253894,1.0,0.34545454545454546,0.5135135135135135,0.4467849223946785,0.09064189152235005
82,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.5135135135135135,0.5135135135135135,0.6666666666666662,0.6666666666666666,0.6666666666666662,0.3454545454545444,1.0,0.5135135135135147,0.9869612459253894,1.0,0.34545454545454546,0.5135135135135135,0.4467849223946785,0.09064189152235005
107,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.968299711815562,0.968299711815562,0.8399999999999994,0.8376408217362492,0.8415176624509372,0.9467385826294281,0.9999197194349353,0.9726026949791969,0.9960159362549801,0.9940828402366864,0.9438202247191011,0.968299711815562,0.9554846511546976,0.8247829382737386
111,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.7636363636363637,0.7636363636363637,0.5968735196589289,0.3963847643641059,0.6165342941582578,0.6917219768899755,0.8897586424772906,0.7783381137862896,0.971749366171677,0.8689655172413793,0.6810810810810811,0.7636363636363637,0.7223266745005876,0.3496841445011649
112,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.17067833698030635,0.17067833698030635,0.1599999999999997,0.08372721134368669,0.5209138248521087,0.9011343032023084,0.22196096528829237,0.3548349592009457,0.8627308946034046,0.1,0.582089552238806,0.17067833698030635,0.2690279116666112,0.015260804538559618
117,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8878923766816144,0.8878923766816144,0.8123076923076918,0.6625980819529207,0.8521044893427245,0.9661155162000955,0.833220271537533,0.8947601460413334,0.9909453096704093,0.825,0.9611650485436893,0.8878923766816144,0.8889156749727878,0.469883950181492
118,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.986784140969163,0.986784140969163,0.9090909090909085,0.9090909090909091,0.9090909090909085,0.9739130434782621,1.0,0.9867841409691601,0.9989134371604491,1.0,0.9739130434782609,0.986784140969163,0.9542804561438101,0.8954598550332704
119,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.0759493670886076,0.0759493670886076,0.0765957446808509,0.12244897959183673,0.4612878489028577,0.8487570493602883,0.16291554983569423,0.27263573663275853,0.9206809127127852,0.04265402843601896,0.34615384615384615,0.0759493670886076,0.4756574321473773,0.009624000365669452
136,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.045454545454545456,0.045454545454545456,0.04499999999999993,0.047244094488188976,0.9108406539688925,0.9762498854221322,0.03982917515368069,0.07642056887216468,0.8630930822165882,0.023376623376623377,0.8181818181818182,0.045454545454545456,0.4212892561983471,0.003568515543623707
139,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.467005076142132,0.467005076142132,0.494623655913978,0.49462365591397844,0.49961935565152515,0.31984711741100447,0.9994346910210026,0.4846065065107465,0.961970300615719,0.9583333333333334,0.3087248322147651,0.467005076142132,0.6173571641468905,0.2320294230090437
141,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.7222222222222222,0.7222222222222222,0.7499999999999994,0.7500000000000001,0.7499999999999994,0.5652173913043478,1.0,0.7222222222222249,0.9565374864179645,1.0,0.5652173913043478,0.7222222222222222,0.7479587670953256,0.4886911059034944
144,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.4528301886792453,0.4528301886792453,0.4958677685950409,0.18541652406051065,0.7698363990515158,0.8134910197416552,0.5335178342432636,0.6434110566719319,0.9264759145237232,0.35294117647058826,0.631578947368421,0.4528301886792453,0.7194441583410581,0.1331110134312356
147,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9603174603174603,0.9603174603174603,0.7667934093789601,0.7667525773195877,0.7690758198372406,0.9348103384212088,0.9998887916762628,0.9662549836528465,0.9963781238681637,0.9918032786885246,0.9307692307692308,0.9603174603174603,0.9009794462474051,0.7879808328470291
149,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.031088082901554404,0.031088082901554404,0.03108808290155437,0.03278688524590164,0.639699566502935,1.0,0.01595808824548031,0.031412916923500234,0.9322709163346613,0.015789473684210527,1.0,0.031088082901554404,0.3541213439690597,0.0014411453798300181
159,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.8878504672897196,0.8878504672897196,0.8030996829869668,0.771793878341728,0.8191781438432791,0.8784670483907172,0.9907152655452083,0.9312102150646533,0.9913074972835929,0.9313725490196079,0.8482142857142857,0.8878504672897196,0.7288262417084616,0.34573258005616303
171,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.26506024096385544,0.26506024096385544,0.21568627450980352,0.11764705882352941,0.4049893443363853,0.22726207289680825,0.5386576158875144,0.319655550276794,0.9779065555957986,0.44,0.1896551724137931,0.26506024096385544,0.4652238253792083,0.025148720228737882
173,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.049586776859504134,0.049586776859504134,0.04979253112033188,0.08333333333333334,0.8839051206494456,0.8541905477749602,0.07492546596433534,0.1359545102748387,0.9166968489677653,0.02586206896551724,0.6,0.049586776859504134,0.4470374409305707,0.004022498594239446
174,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.10810810810810811,0.10810810810810811,0.10909090909090893,0.11428571428571428,0.656312584794532,0.5999999999999985,0.059405940594059445,0.1081081081081084,0.9641434262948207,0.0594059405940594,0.6,0.10810810810810811,0.6965103598691385,0.008708931413658205
190,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.6190476190476191,0.6190476190476191,0.5672727272727266,0.1454604620891637,0.7143649854870212,0.9941128823145393,0.529574825196363,0.6898352023135786,0.9536399855124955,0.45614035087719296,0.9629629629629629,0.6190476190476191,0.8208841144197345,0.12918452740269107
238,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.1641025641025641,0.1641025641025641,0.21192052980132425,0.13828425096030728,0.7722822890691655,0.38079763026288344,0.22520413498514247,0.28287365770875306,0.9409634190510685,0.12598425196850394,0.23529411764705882,0.1641025641025641,0.3431117712588192,0.0410565897353983
246,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.5,0.5,0.5714285714285711,0.5714285714285715,0.5714285714285711,0.33333333333333404,1.0,0.5,0.9956537486417965,1.0,0.3333333333333333,0.5,0.5142990237776968,0.11734289610308957
247,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.6403162055335968,0.6403162055335968,0.3932038834951451,0.055184578556129515,0.7524414020507828,0.9972037527586737,0.6013256812628915,0.7476577201231474,0.9011227816008692,0.47928994082840237,0.9642857142857143,0.6403162055335968,0.14436125187420523,0.054517872197201556
248,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.6682464454976303,0.6682464454976303,0.7203065134099611,0.14285714285714285,0.7035472717087123,0.5826446280991744,0.7833333333333321,0.6682464454976299,0.949293734154292,0.7833333333333333,0.5826446280991735,0.6682464454976303,0.26324889517354055,0.0607579871069753
254,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9295774647887324,0.9295774647887324,0.6666666666666662,0.6666666666666666,0.6666666666666662,0.8684210526315793,1.0,0.9295774647887347,0.9945671858022456,1.0,0.868421052631579,0.9295774647887324,0.884897832037593,0.6963455846998311
263,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9743589743589743,0.9743589743589743,0.8571428571428567,0.8571428571428573,0.8571428571428567,0.9499999999999992,1.0,0.9743589743589758,0.9989134371604491,1.0,0.95,0.9743589743589743,0.9066641984450203,0.22081585652014302
270,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.20107238605898123,0.20107238605898123,0.20004706989879947,0.14108278472986327,0.7880701705092894,0.9991819962327341,0.3308930206343865,0.4845397929456347,0.784136182542557,0.11261261261261261,0.9375,0.20107238605898123,0.6552079447967176,0.08627044918810277
275,anomaly_detection_LEAD_Informer_LEAD_ftS_sl168_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.6428571428571429,0.6428571428571429,0.6428571428571423,0.6000000000000002,0.7975996990218204,0.5399918636474887,0.9986432584504062,0.700956575410538,0.9963781238681637,0.9,0.5,0.6428571428571429,0.4503989954226922,0.11522732129266136
